sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	12	1285_BH	1.0	1.0	4566533	4566533	4566533	1.0	1.0	6	6	6
gsa	17	1030878	1.0	0.9964409456385847	3276530	3276530	3288233	1.0	0.7272727272727273	16	16	22
gsa	2	evo_1286_AP.008	0.21489702086735848	0.9963161220047436	15688761	3371468	3383934	0.20967741935483872	0.7222222222222222	62	13	18
gsa	1	evo_1049056.013	0.2078115034382577	0.995806645982488	16843851	3500346	3515086	0.14705882352941177	0.7692307692307693	136	20	26
gsa	6	1035900	1.0	0.9955332445220975	7246595	7246595	7279109	1.0	0.8297872340425532	78	78	94
gsa	20	1036554	1.0	0.9947486563900947	2642513	2642513	2656463	1.0	0.72	18	18	25
gsa	4	1030836	0.5114001751412977	0.9925102816969562	9505468	4861098	4897781	0.5416666666666666	0.7536231884057971	96	52	69
gsa	8	1030752	1.0	0.9915878721612712	6224913	6224913	6277722	1.0	0.75	63	63	84
gsa	11	1030755	0.9992548661435074	0.9911922957994876	4577701	4574290	4614937	0.9861111111111112	0.8160919540229885	72	71	87
gsa	13	1049005	1.0	0.9911474005880959	4071468	4071468	4107833	1.0	0.7391304347826086	17	17	23
gsa	19	1049089	1.0	0.9910997350117099	3096482	3096482	3124289	1.0	0.7037037037037037	19	19	27
gsa	18	1036608	1.0	0.9909476323703302	3140975	3140975	3169668	1.0	0.8051948051948052	62	62	77
gsa	15	1220_AD	1.0	0.9908786244245092	3448976	3448976	3480725	1.0	0.5853658536585366	24	24	41
gsa	7	1139_AG	1.0	0.9906434803972017	7209718	7209718	7277813	1.0	0.40298507462686567	27	27	67
gsa	5	evo_1035930.029	0.26324582570570204	0.9893803401972531	9065724	2386514	2412130	0.2535211267605634	0.9152542372881356	213	54	59
gsa	21	1036641	1.0	0.983892028121953	2588310	2588310	2630685	1.0	0.825503355704698	123	123	149
gsa	9	1036755	1.0	0.9576265181622516	6189845	6189845	6463736	1.0	0.7247706422018348	79	79	109
gsa	3	1052947	0.37329576218975247	0.9568367734805888	12218952	4561283	4767044	0.2765957446808511	0.8125	141	39	48
gsa	22	1048783	1.0	0.9553159366901155	2315276	2315276	2423571	1.0	0.5833333333333334	42	42	72
gsa	16	1036728	0.5637395821044354	0.9236098792741843	3297331	1858836	2012577	0.497787610619469	0.6617647058823529	452	225	340
gsa	10	1365_A	0.9977908427305793	0.6916156100653383	4863393	4852649	7016396	0.998046875	0.3549843695727683	1024	1022	2879
gsa	14	1036707	0.5864535542615967	0.5621058135763067	3838350	2251014	4004609	0.45663716814159294	0.3394736842105263	565	258	760
gsa	23	1036743	0.9879817329994878	0.44562028520131314	2299666	2272028	5098574	0.9855072463768116	0.2507903055848261	483	476	1898
gsa	24	1048993	1.0	0.3899027766731167	1416748	1416748	3633593	1.0	0.14911575562700966	371	371	2488
gsa	25	1052947	0.7125169213122082	0.035442718800162115	237127	168957	4767044	0.3333333333333333	0.0625	9	3	48
